Date,Open,High,Low,Close,Adj Close,Volume
08-10-2008,138.75,140.737503,127,136.649994,102.689636,8301380
10-10-2008,135,137.5,120.099998,131.199997,98.594078,13742076
13-10-2008,131.987503,150.725006,131.199997,143.212494,107.621246,13866024
14-10-2008,149.75,154.850006,145.337494,148.175003,111.350449,7424624
15-10-2008,146.25,147.162506,133.824997,135.774994,102.032082,5308752
16-10-2008,131.25,132.175003,116.974998,123.75,92.99559,8031800
17-10-2008,125,132.25,111.25,113.462502,85.264709,9743540
20-10-2008,124.162498,126.25,113.8125,122.837502,92.309853,12413060
21-10-2008,134.600006,141.975006,123.337502,139.774994,105.037994,11804900
22-10-2008,138.75,138.75,127.775002,136.662506,102.699051,6020668
23-10-2008,131.162506,147,125.3125,136.824997,102.821129,10501016
24-10-2008,125.925003,134.100006,110,124.712502,93.718864,8479936
27-10-2008,120.25,129.5,103.837502,124.1875,93.324348,8972576
29-10-2008,140.5,143.75,132.5625,135.199997,102.217331,10955572
31-10-2008,142.25,148.75,132.4375,134.375,101.593582,10375980
03-11-2008,139.987503,145.75,131.762497,136.850006,103.464806,7532020
04-11-2008,149.149994,149.149994,122.5,127.125,96.112267,9422540
05-11-2008,128.75,137.225006,125,126.599998,95.715309,9233164
06-11-2008,132.125,132.125,120.525002,125.050003,94.543449,7861916
07-11-2008,125,133.75,121.4375,131.287506,99.25927,5877720
10-11-2008,137.475006,138.125,128.762497,136.612503,103.285217,4099016
11-11-2008,135.5,136.9375,130,132.212494,99.958649,6498776
12-11-2008,132.212494,138.612503,128.762497,133.725006,101.102165,7742044
14-11-2008,136.25,137.125,130.875,132.712494,100.33667,6617464
17-11-2008,132.25,134.25,126.375,129.75,98.096855,8090972
18-11-2008,130,130,120,120.787498,91.320808,9755152
19-11-2008,122.5,124,117.925003,120.662498,91.226311,8175088
20-11-2008,120,120,115,118.25,89.402367,5016448
21-11-2008,117.425003,129.25,115,126.612503,95.724762,6845692
24-11-2008,126,132.912506,122.5625,129.975006,98.266983,8370556
25-11-2008,129.774994,134.987503,125.012497,126,95.261696,5774020
26-11-2008,125.8125,132.5,124.287498,131.862503,99.694,6135556
27-11-2008,131.862503,131.862503,131.862503,131.862503,99.694,0
28-11-2008,129.5,142,129.5,139.850006,105.732956,12138064
01-12-2008,139.850006,148.4375,139.087494,141.037506,106.630753,11958704
02-12-2008,142.5,142.5,130.762497,133.212494,100.714676,6658808
03-12-2008,134.087494,137.925003,130.399994,133.699997,101.083252,9997992
04-12-2008,133.75,138.425003,125.837502,137.350006,103.842842,8256508
05-12-2008,134.600006,136.324997,129.5625,130.449997,98.626106,7105448
08-12-2008,133.75,136.5625,128.100006,130.5625,98.711136,7621404
10-12-2008,137.449997,139.199997,132.375,135.262497,102.264565,8088380
11-12-2008,137.425003,137.425003,125.5,126.912498,95.951614,7300252
12-12-2008,127.487503,127.487503,118.8125,120.324997,90.971138,7121036
15-12-2008,125.5,125.5,116.8125,117.412498,88.769157,5997716
16-12-2008,117.5,121.224998,116.25,119.837502,90.602577,5847868
17-12-2008,121.337502,123,118,119.324997,90.215118,6476068
18-12-2008,118.724998,128.524994,118,127.625,96.49028,5723936
19-12-2008,125.75,133.5,123.525002,128.387497,97.066765,4943988
22-12-2008,129.875,129.875,125.849998,127.637497,96.499718,4106852
23-12-2008,123.800003,127.900002,123.0625,125.150002,94.619064,3567120
24-12-2008,124.175003,126.1875,118.0625,119.537498,90.375748,9148436
26-12-2008,116.300003,123.75,116.300003,117.912498,89.147194,3154564
29-12-2008,119,119.875,115,119.199997,90.12059,4875608
30-12-2008,121.25,123.375,117.5,120.637497,91.207413,3522528
31-12-2008,123.074997,123.074997,118.0625,119.474998,90.328476,2543696
02-01-2009,124.262497,127.175003,123.537498,124.574997,94.184349,5375740
05-01-2009,125.5,130.75,124.5,128.8125,97.3881,4829776
06-01-2009,128.75,130.5,124.5625,126.599998,95.715309,5918992
07-01-2009,129.75,129.949997,116.150002,126.199997,95.412926,9013828
09-01-2009,124.974998,137.449997,121.25,134.237503,101.489632,14219980
12-01-2009,127.912498,132.5,126.275002,128.137497,96.877754,7595416
13-01-2009,124.900002,134.25,122.050003,131.412506,99.353821,13359808
14-01-2009,132,139.399994,132,134.737503,101.867661,5958904
15-01-2009,130,130.75,124.587502,127.612503,96.48082,7171524
16-01-2009,127.175003,129.75,121.625,125.75,95.072693,9790076
19-01-2009,129.475006,129.475006,121.824997,125.1875,94.647385,6868376
20-01-2009,123.675003,126.974998,122.5,124.112503,93.834679,4635196
21-01-2009,122.75,125.25,121.25,123.074997,93.05027,3669860
22-01-2009,123.75,126.012497,120.787498,124.150002,93.863029,4848136
23-01-2009,122.525002,124.724998,120.824997,121.537498,91.887833,3031220
27-01-2009,122.75,128.75,122.75,124.775002,94.335533,5243956
28-01-2009,118.800003,127.5,118.800003,126.862503,96.493805,4789396
29-01-2009,128.012497,129.5,124.025002,128.5,97.739273,10017036
30-01-2009,126.25,128.75,124.574997,127.900002,97.282936,8707524
02-02-2009,127.199997,127.199997,121.787498,122.824997,93.422791,3234692
03-02-2009,123.25,127.449997,123.25,124.962502,95.048622,3808560
04-02-2009,125.75,128.225006,123.25,124.662498,94.82045,2484756
05-02-2009,125,125.650002,119.5625,120.724998,91.825516,4341548
06-02-2009,122.5,126.974998,121.75,125.699997,95.609581,6840388
09-02-2009,125,130.912506,124.162498,128.75,97.929459,4595224
10-02-2009,129.25,132,127.75,131.149994,99.754951,6790772
11-02-2009,129.5,130.75,128,128.6875,97.881927,4502732
12-02-2009,128,128.925003,126.025002,127.474998,96.959671,2844372
13-02-2009,127.5,130,126.75,127.800003,97.206879,3257208
16-02-2009,126.900002,128.737503,124.5,125.1875,95.219734,2501996
17-02-2009,124,124.949997,120,121.3125,92.272369,2950388
18-02-2009,120.337502,122.724998,119.25,120.1875,91.416702,2629412
19-02-2009,120.5,123.199997,119.75,122.375,93.080521,3477072
20-02-2009,121.625,121.875,116.074997,118.512497,90.142639,4771388
24-02-2009,117.5,118.925003,115.125,117.224998,89.163322,4495532
25-02-2009,117.5,121.199997,117.5,120.1875,91.416702,5517928
26-02-2009,120.25,122.650002,119.25,120.550003,91.692398,8808288
27-02-2009,120.5,122.25,113.8125,120.775002,91.863548,6750148
02-03-2009,118.525002,120.5,113.699997,114.962502,87.442451,3988944
03-03-2009,113,116.5,109.837502,111.550003,84.84687,3560896
04-03-2009,112,116.112503,111.550003,115.137497,87.575546,3258300
05-03-2009,116.237503,117.724998,114.5,115.800003,88.079468,4284496
06-03-2009,115,121.212502,114.412498,120.425003,91.597328,5805604
09-03-2009,117.775002,120,114.75,115.75,88.04142,4535184
12-03-2009,115.412498,121.25,115.412498,119.349998,90.779671,8617456
13-03-2009,118.337502,127.5,118.337502,126.712502,96.379715,10199700
16-03-2009,127.5,130.699997,125.599998,129.949997,98.842186,4672896
17-03-2009,128.75,129.5,123.262497,124.387497,94.611275,6946172
18-03-2009,125,128.625,125,126.287498,96.056458,6413800
19-03-2009,126.375,129.5,125.400002,128.737503,97.919983,7382584
20-03-2009,132.225006,132.225006,126.375,127.449997,96.940666,4139380
23-03-2009,131.125,132.399994,127.75,129.912506,98.813667,4587312
24-03-2009,130.550003,133.125,128.050003,130.412506,99.193977,6681544
25-03-2009,125.912498,132.475006,125.912498,131.5,100.021149,3831616
26-03-2009,128.162506,144.487503,128.162506,139.612503,106.191673,15230328
27-03-2009,134.162506,146.25,134.162506,143.712494,109.310181,7079424
30-03-2009,133.4375,142.5,129.5,130.8125,99.498276,5148188
31-03-2009,131.25,135.975006,131.25,134.637497,102.4076,4777672
01-04-2009,134,138.449997,130.125,136.125,103.539001,6724568
02-04-2009,136.412506,146.75,136.412506,144.6875,110.051796,8503764
06-04-2009,146.199997,148.5,143.925003,144.887497,110.203972,5414580
08-04-2009,146.274994,153.425003,140.25,151.037506,114.881767,10193512
09-04-2009,153,154.975006,148.5625,150.637497,114.577438,6586724
13-04-2009,151.125,152.25,143.800003,148.0625,112.618904,4121008
15-04-2009,137.887497,145.449997,137.512497,144.425003,109.852142,9767236
16-04-2009,145,147.25,141.800003,143.012497,108.777779,8868964
17-04-2009,144.199997,149.875,141.274994,143.274994,108.977417,6664024
20-04-2009,138.1875,145.449997,138.1875,140.350006,106.752563,5330200
21-04-2009,144.899994,147.125,136.25,137.6875,104.727486,11488980
22-04-2009,140,141.149994,134.287506,135.737503,103.244278,6584924
23-04-2009,137.375,143.212494,136.300003,142.024994,108.026665,7373712
24-04-2009,139.987503,146.75,139.987503,145.975006,111.031052,5377524
27-04-2009,145.962494,152.199997,143.125,150.475006,114.453865,8141124
28-04-2009,149.774994,151.962494,144.087494,149.625,113.807365,8388692
29-04-2009,150.5,157.25,150.5,155.899994,118.580223,10531292
30-04-2009,155.524994,155.524994,155.524994,155.524994,118.295006,0
04-05-2009,157.75,174.899994,157.537506,166.600006,126.718826,11142936
05-05-2009,167.25,168.737503,159.024994,162.75,123.790451,8822316
06-05-2009,159.5625,162.425003,153.75,158.837494,120.814529,52522096
07-05-2009,159,161.25,154.824997,157.925003,120.120438,7738864
08-05-2009,157,160.5,154.625,157.737503,119.977898,9001752
11-05-2009,159.625,159.912506,152.25,153.8125,116.992409,5298612
12-05-2009,152.5,161.449997,152.5,160.274994,121.907921,9487452
13-05-2009,160.5,161.225006,153.75,155.425003,118.218941,7324800
14-05-2009,154.5,156.75,151.324997,154.949997,117.85759,9443176
15-05-2009,156,163.712494,156,161.012497,122.468864,10942472
18-05-2009,191.649994,197.899994,173.75,185.962494,141.446289,73380
19-05-2009,187.5,187.5,163.899994,167.4375,127.355858,13015576
20-05-2009,167.5,175.487503,165.75,169.162506,128.667908,8507664
21-05-2009,167.5,171.25,161,161.862503,123.115341,4459324
22-05-2009,157.5,161.25,157.5,158.512497,120.567322,5861456
25-05-2009,159,161,155.662506,157.837494,120.05394,5673644
26-05-2009,158.737503,159.912506,155.125,156.112503,118.741829,6058900
27-05-2009,157.699997,163,157.699997,162.137497,123.324554,9222868
28-05-2009,155.850006,168.475006,155.850006,165.800003,126.110313,16863676
29-05-2009,167.1875,177.5,163.162506,176.149994,133.982758,13871224
01-06-2009,168.337494,177.462494,168.337494,174.412506,132.661209,7905804
02-06-2009,175,177.5,172.5,173.6875,132.109711,4118172
03-06-2009,172.5,176.1875,170.774994,174.212494,132.508987,3914944
04-06-2009,171.75,177.25,171.587494,176.800003,134.477081,7020704
05-06-2009,177.25,182.175003,174.087494,180.337494,137.167755,13220132
08-06-2009,181.175003,187.4375,180,185.524994,141.113541,9267824
09-06-2009,182.774994,198.75,182.774994,195.537506,148.729202,9690708
10-06-2009,196.25,201.25,191.8125,195.449997,148.662674,9383796
11-06-2009,197,198.112503,192.5,193.774994,147.38858,3883200
12-06-2009,196.25,198.699997,190.300003,191.137497,145.382431,6358660
15-06-2009,191.175003,196.25,188.75,194.5,147.940018,6595868
16-06-2009,191.649994,196.75,185.600006,194.574997,148.954391,4344006
17-06-2009,196,197.5,187.5,189.375,144.973572,3741568
18-06-2009,189,196.5,186.024994,188.199997,144.074097,4753108
19-06-2009,188.5,196,187.5,189.899994,145.375458,7727732
22-06-2009,192.199997,193.899994,184,184.824997,141.490356,4106208
23-06-2009,180,188.875,179,183.324997,140.342072,5135694
24-06-2009,186.475006,194.25,180.100006,190.875,146.121872,7303954
25-06-2009,191,196,185.149994,190.25,145.643463,9694662
26-06-2009,191.25,202.199997,188.274994,198.699997,152.112213,6099700
29-06-2009,199.925003,201,191.675003,193.100006,147.825241,4745206
30-06-2009,193.75,199,191.574997,194.925003,149.222275,5923948
01-07-2009,193.550003,197.5,191.225006,196.475006,150.408905,3684738
02-07-2009,195,197.649994,190.600006,195,149.279694,3715428
03-07-2009,192.5,196.199997,192.5,195.475006,149.643387,2919844
06-07-2009,198.5,199.225006,189.175003,190.350006,145.719971,4488916
07-07-2009,192,196.625,190,194.574997,148.954391,3804568
08-07-2009,194.350006,194.449997,184.125,190.574997,145.892166,6694766
09-07-2009,191.050003,195.550003,185.5,194.074997,148.571655,3964808
10-07-2009,195.5,200.725006,195,197.574997,151.251038,7468748
13-07-2009,195,200.5,194.125,198.75,152.150528,5119832
14-07-2009,202.5,205.550003,200.199997,203.475006,155.767654,4464136
15-07-2009,205.449997,213.649994,205,211.574997,161.968521,4470094
16-07-2009,214,217.399994,206.600006,209.899994,160.686249,7596876
17-07-2009,210.699997,222.875,210.5,217.050003,166.159882,9094956
20-07-2009,222.5,257.450012,222.5,250.274994,191.594757,34539536
21-07-2009,251.5,256.575012,237.024994,238.800003,182.810242,13005820
22-07-2009,241.850006,242.5,226.149994,233.149994,178.484985,10674690
23-07-2009,235.5,241.449997,235,237.824997,182.063828,7662678
24-07-2009,245,245,238,242.274994,185.470459,7909322
27-07-2009,241,244.475006,238.550003,240.149994,184.605743,4652338
28-07-2009,242.175003,242.475006,235.649994,240.324997,184.740219,6334984
29-07-2009,240,252.350006,237.5,249.899994,192.100632,11072150
30-07-2009,252.625,272.5,245.125,266.549988,204.899658,15672482
31-07-2009,269.5,270,260.700012,262.975006,202.151505,5634966
03-08-2009,265,267.424988,260.549988,265.825012,204.342331,3520548
04-08-2009,260.25,270.600006,260.25,265.075012,203.765854,5481292
05-08-2009,264.75,268.475006,253.774994,264.5,203.323807,6424010
06-08-2009,264.5,267.200012,257.100006,258.700012,198.865311,4178748
07-08-2009,258.299988,260.975006,253.050003,254.550003,195.675125,4552666
10-08-2009,257.575012,275.875,257,269.524994,207.1866,10623976
11-08-2009,268.75,279,267.049988,270.950012,208.281982,8843480
12-08-2009,267.5,268,255.5,259.825012,199.730118,11326536
13-08-2009,267.200012,267.200012,259.799988,263.375,202.458969,10033928
14-08-2009,265,265,259,260.75,200.441162,5151814
17-08-2009,258.399994,258.75,252.625,255.074997,196.07869,5962820
18-08-2009,252.5,257.424988,249.75,254.425003,195.579041,8149844
19-08-2009,256.399994,257.350006,247,249.024994,191.428024,5603370
20-08-2009,252.449997,254.199997,249.050003,250.5,192.56189,3660960
21-08-2009,251,256.25,247.5,254.625,195.732819,6929022
24-08-2009,257.975006,262.924988,256.774994,260.774994,200.460358,4207204
25-08-2009,259,265.5,257.049988,264.149994,203.054764,5529298
26-08-2009,263.350006,277.5,263.274994,274.25,210.818726,8852624
27-08-2009,275,283,270.5,273.875,210.530426,10230928
28-08-2009,272.875,275,265.549988,270.399994,207.859177,4563136
31-08-2009,265.5,266.899994,260.649994,263.524994,202.57431,7170352
01-09-2009,267.5,268.174988,259.549988,263.450012,202.516678,9862194
02-09-2009,260.5,271.450012,260.5,267.299988,205.476166,8161418
03-09-2009,269.950012,272.200012,265.225006,266.825012,205.111008,7796744
04-09-2009,270,272,263.600006,265.950012,204.438446,6263446
07-09-2009,267.899994,276.774994,266.799988,275.475006,211.760376,5925720
08-09-2009,275.950012,285.25,274.825012,277.325012,213.18248,9892042
09-09-2009,278,282.399994,271.575012,280.225006,215.411743,7532186
10-09-2009,282,284.5,276.024994,278.274994,213.91272,4898914
11-09-2009,280.5,284.5,277.75,280.174988,215.373383,9130296
14-09-2009,266.825012,281.950012,266.825012,279.549988,214.892929,3200972
15-09-2009,282,287.850006,281,285.950012,219.812653,4308186
16-09-2009,289.5,289.975006,282.600006,285.25,219.274536,5816522
17-09-2009,287.5,294,286.5,291.475006,224.059799,5283220
18-09-2009,292.5,295,289.5,292,224.463364,3925348
22-09-2009,294.975006,303,291.125,301.325012,231.631546,3763280
23-09-2009,304,305.825012,293.625,295.450012,227.115356,4522410
24-09-2009,294,304.649994,291,301.274994,231.593048,6803348
25-09-2009,277.5,299,277.5,293.700012,225.770203,3068206
29-09-2009,297.475006,307.225006,295.5,305.200012,234.610382,7146124
30-09-2009,307.475006,311.399994,306.100006,310.5,238.684479,4373424
01-10-2009,309,324.950012,307.524994,314.924988,242.085983,5686944
05-10-2009,309.350006,319.5,305.5,307.649994,236.493622,6259596
06-10-2009,312.475006,314.200012,302.5,307.100006,236.070892,7448054
07-10-2009,309.450012,309.450012,294.325012,295.850006,227.422806,10075972
08-10-2009,297.5,299.375,284.25,285.700012,219.620453,10162172
09-10-2009,287.524994,295.200012,278.325012,280.875,215.911453,10032478
12-10-2009,283.5,292.125,281.774994,289.924988,222.868256,5174220
13-10-2009,290.5,290.5,290.5,290.5,223.310287,0
14-10-2009,292.475006,299,290.350006,296.475006,227.903366,3979580
15-10-2009,297,298.950012,287.5,290.899994,223.617752,4232380
16-10-2009,283,302.200012,283,299.149994,229.959595,7189942
20-10-2009,307,312.899994,306.024994,310.524994,238.70369,7840584
21-10-2009,310,319.700012,309,316.399994,243.219833,5731638
22-10-2009,316,321.975006,307.674988,312.924988,240.548615,4292924
23-10-2009,315.049988,322.950012,314.799988,319.899994,245.9104,7494460
26-10-2009,321.5,328.825012,317.5,322.274994,247.735977,4071746
27-10-2009,328.950012,328.950012,317.274994,321.375,247.044037,3940880
28-10-2009,321.200012,324.450012,317.5,321.424988,247.853989,3582314
29-10-2009,318,322.75,315.600006,317.024994,244.460922,4882712
30-10-2009,321,324.375,310,314.149994,242.244003,2876124
03-11-2009,318,318,300.5,303.024994,233.665375,2768288
04-11-2009,305.549988,314,305,312.850006,241.241577,4555798
05-11-2009,315,315,302.799988,312.25,240.778961,2731302
06-11-2009,310,317.475006,306.825012,311.075012,239.872833,4179484
09-11-2009,312.5,314,307.5,311.375,240.104187,3432086
10-11-2009,313,314.5,310,313.325012,241.607834,4610406
11-11-2009,313.524994,323.5,309.25,322.625,248.779129,4049412
12-11-2009,322.5,330.75,321.774994,327.674988,252.673309,4727766
13-11-2009,327.475006,337.450012,323.774994,335.075012,258.379608,4597896
16-11-2009,335,338.5,330,332.875,256.682983,3523808
17-11-2009,334,346.450012,329.649994,345.225006,266.206238,5344330
18-11-2009,345.5,352.850006,341.75,343.450012,264.837555,5582914
19-11-2009,344.950012,346.200012,334.75,339.950012,262.138641,3464664
